Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Alter: 105-109,,,,,,,,,,,,,,,,,0.00,
Alter: 110-114,,,,,,,,,,,,,,,,,0.00,
Staatsangehörigkeit: Deutschland,413.00,430.00,495.00,535.00,598.00,609.00,688.00,774.00,879.00,972.00,1015.00,1048.00,1037.00,1074.00,1103.00,1129.00,1112.00,
Staatsangehörigkeit: Italien,936.00,941.00,940.00,926.00,948.00,949.00,904.00,883.00,857.00,846.00,833.00,841.00,864.00,877.00,862.00,902.00,895.00,
Staatsangehörigkeit: Türkei,730.00,754.00,752.00,745.00,780.00,725.00,742.00,737.00,724.00,722.00,753.00,755.00,765.00,736.00,732.00,738.00,752.00,
"Staatsangehörigkeit: Serbien, Montenegro, Kosovo",525.00,536.00,550.00,581.00,523.00,515.00,518.00,466.00,429.00,406.00,404.00,400.00,391.00,412.00,413.00,432.00,441.00,
Staatsangehörigkeit: Spanien,395.00,384.00,384.00,391.00,387.00,357.00,327.00,320.00,315.00,342.00,348.00,351.00,354.00,359.00,391.00,388.00,409.00,
Staatsangehörigkeit: Portugal,185.00,198.00,202.00,187.00,185.00,216.00,217.00,231.00,246.00,257.00,257.00,282.00,297.00,339.00,389.00,397.00,407.00,
Staatsangehörigkeit: Mazedonien,101.00,106.00,107.00,115.00,109.00,104.00,109.00,116.00,121.00,97.00,108.00,118.00,117.00,113.00,102.00,111.00,114.00,
Staatsangehörigkeit: Vereinigtes Königreich,50.00,57.00,56.00,62.00,59.00,56.00,74.00,87.00,76.00,90.00,106.00,113.00,101.00,115.00,108.00,108.00,108.00,
Staatsangehörigkeit: Frankreich,105.00,99.00,100.00,106.00,101.00,96.00,97.00,100.00,100.00,100.00,112.00,112.00,106.00,121.00,126.00,137.00,138.00,
Staatsangehörigkeit: Indien,36.00,26.00,29.00,39.00,40.00,39.00,44.00,51.00,37.00,52.00,54.00,62.00,64.00,82.00,105.00,90.00,77.00,
Staatsangehörigkeit: Vereinigte Staaten von Amerika,26.00,21.00,27.00,23.00,21.00,25.00,28.00,30.00,40.00,43.00,41.00,47.00,45.00,48.00,47.00,44.00,49.00,
Staatsangehörigkeit: Österreich,61.00,73.00,71.00,67.00,77.00,72.00,72.00,75.00,82.00,86.00,84.00,88.00,84.00,89.00,90.00,93.00,97.00,
Staatsangehörigkeit: Kroatien,148.00,155.00,140.00,146.00,145.00,142.00,135.00,116.00,98.00,77.00,79.00,78.00,81.00,87.00,89.00,83.00,85.00,
Staatsangehörigkeit: Sri Lanka,118.00,132.00,122.00,131.00,135.00,143.00,127.00,131.00,132.00,123.00,147.00,144.00,134.00,125.00,122.00,123.00,129.00,
Staatsangehörigkeit: Polen,12.00,14.00,12.00,7.00,8.00,9.00,9.00,10.00,8.00,11.00,11.00,7.00,6.00,5.00,12.00,8.00,8.00,
Staatsangehörigkeit: Übriges Ausland,584.00,630.00,672.00,748.00,752.00,773.00,828.00,888.00,920.00,999.00,1029.00,1122.00,1197.00,1272.00,1237.00,1312.00,1437.00,
Religion: Keine Zugehörigkeit,,,,,,,,,,,,,,7196.00,,,,
Religion: Protestantisch,,,,,,,,,,,,,,2326.00,,,,
Religion: Römisch-katolisch,,,,,,,,,,,,,,2506.00,,,,
Religion: Christ-katolisch,,,,,,,,,,,,,,90.00,,,,
Religion: Ostkirchliche Religionsgemeinde,,,,,,,,,,,,,,513.00,,,,
Religion: Jüdisch,,,,,,,,,,,,,,114.00,,,,
Religion: Muslimisch,,,,,,,,,,,,,,1917.00,,,,
Religion: Andere,,,,,,,,,,,,,,938.00,,,,
Religion: Keine Angabe,,,,,,,,,,,,,,780.00,,,,
Vollzeitäquivalente,,,,,,,,,,,,2559.00,2511.00,2620.00,2603.00,,,
Sozialhilfequote,,6.20,6.33,7.07,8.25,9.00,8.74,8.08,7.69,7.72,7.68,8.08,9.13,9.63,8.95,8.88,9.41,
Geld: Veranlagungen,,,,,,,,,,,,,,,9730.00,,,
Geld: Reineinkommen Mittelwert,,,,,,,,,,,,,,,51849.00,,,
Geld: Reineinkommen Median,,,,,,,,,,,,,,,44877.00,,,
Geld: Reineinkommen Gini,,,,,,,,,,,,,,,0.42,,,
Geld: Einkommensteuer Mittelwert,,,,,,,,,,,,,,,6306.00,,,
Geld: Einkommensteuer Median,,,,,,,,,,,,,,,4406.00,,,
Geld: Einkommensteuer Summe,,,,,,,,,,,,,,,61359388.00,,,
Geld: Steuerbelastung des Reineinkommens,,,,,,,,,,,,,,,12.16,,,
Geld: Reinvermögen Mittelwert,,,,,,,,,,,,,,,122530.00,,,
Geld: Reinvermögen Median,,,,,,,,,,,,,,,9738.00,,,
Geld: Reinvermögen Gini,,,,,,,,,,,,,,,0.85,,,
Geld: Vermögenssteuer Mittelwert,,,,,,,,,,,,,,,440.00,,,
Geld: Vermögenssteuer Median,,,,,,,,,,,,,,,0.00,,,
Geld: Vermögenssteuer Summe,,,,,,,,,,,,,,,4277613.00,,,
Geld: Steuerbelastung des Reinvermögens,,,,,,,,,,,,,,,0.36,,,
